14-11-2023 12:49:38-log: Cannot access game frame or container.
14-11-2023 12:49:38-debug: asset-db:require-engine-code (1437ms)
14-11-2023 12:49:39-log: Cocos Creator v3.8.1
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.79MB, end 92.01MB, increase: 72.23MB
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:94.31MB, end 97.48MB, increase: 3.18MB
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:92.03MB, end 97.50MB, increase: 5.48MB
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db-plugin-register: programming start:92.68MB, end 94.26MB, increase: 1.58MB
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db-plugin-enable: project start:94.47MB, end 97.49MB, increase: 3.01MB
14-11-2023 12:49:39-debug: asset-db:worker-init: initPlugin (186ms)
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db:worker-init start:19.79MB, end 97.56MB, increase: 77.77MB
14-11-2023 12:49:39-debug: Run asset db hook programming:beforePreStart ...
14-11-2023 12:49:40-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
14-11-2023 16:30:17-debug: [[Executor]] Register Game
14-11-2023 16:30:17-debug: [[Executor]] Module "pack:///chunks/9e/9edd6f07f9f090ddb8dd6b08f81510522220c307.js" loaded.
14-11-2023 16:30:17-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
14-11-2023 16:30:17-debug: Incremental keys: 
14-11-2023 16:30:17-debug: Invalidating 'pack:///chunks/9e/9edd6f07f9f090ddb8dd6b08f81510522220c307.js'
14-11-2023 16:30:17-debug: // ---- build task Query asset bundle ----
14-11-2023 16:30:17-debug: Query asset bundle start0%
14-11-2023 16:30:17-debug: Unregister Game
14-11-2023 16:30:17-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
14-11-2023 16:30:17-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
14-11-2023 16:30:17-debug: // ---- build task Query asset bundle ---- (11ms)
14-11-2023 16:30:17-debug: [Build Memory track]: Query asset bundle start:296.18MB, end 296.50MB, increase: 328.50KB
14-11-2023 16:30:17-debug: Query asset bundle start5%
14-11-2023 16:30:17-debug: run build task Query asset bundle success in 11 ms √5%
14-11-2023 16:30:17-debug: // ---- build task Query asset bundle ----
14-11-2023 16:30:17-debug: // ---- build task Query asset bundle ---- (1ms)
14-11-2023 16:30:17-debug: // ---- build task Sort some build options to settings.json ----
14-11-2023 16:30:17-debug: run build task Query asset bundle success in 1 ms √10%
14-11-2023 16:30:17-debug: Sort some build options to settings.json start10%
14-11-2023 16:30:17-debug: [Build Memory track]: Query asset bundle start:296.51MB, end 296.52MB, increase: 12.30KB
14-11-2023 16:30:17-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
14-11-2023 16:30:17-debug: Fill script data to settings start12%
14-11-2023 16:30:17-debug: [Build Memory track]: Sort some build options to settings.json start:296.53MB, end 296.54MB, increase: 13.50KB
14-11-2023 16:30:17-debug: // ---- build task Fill script data to settings ----
14-11-2023 16:30:17-debug: run build task Sort some build options to settings.json success in 2 ms √12%
14-11-2023 16:30:17-debug: // ---- build task Fill script data to settings ---- (1ms)
14-11-2023 16:30:17-debug: run build task Fill script data to settings success in 1 ms √13%
14-11-2023 16:30:17-debug: [Build Memory track]: Fill script data to settings start:296.55MB, end 296.56MB, increase: 12.85KB
14-11-2023 16:30:17-debug: Sort some build options to settings.json start13%
14-11-2023 16:30:17-debug: // ---- build task Sort some build options to settings.json ----
14-11-2023 16:30:17-debug: // ---- build task Sort some build options to settings.json ---- (4ms)
14-11-2023 16:30:17-debug: run build task Sort some build options to settings.json success in 4 ms √15%
14-11-2023 16:30:17-debug: [Build Memory track]: Sort some build options to settings.json start:296.57MB, end 296.00MB, increase: -583.15KB
14-11-2023 16:33:17-debug: refresh db internal success
14-11-2023 16:33:17-debug: refresh db assets success
14-11-2023 16:33:17-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:33:17-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:33:17-debug: asset-db:refresh-all-database (43ms)
14-11-2023 16:33:17-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 16:40:40-debug: refresh db internal success
14-11-2023 16:40:40-debug: refresh db assets success
14-11-2023 16:40:40-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:40:40-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:40:40-debug: asset-db:refresh-all-database (121ms)
14-11-2023 16:40:40-debug: asset-db:worker-effect-data-processing (2ms)
14-11-2023 16:40:40-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
14-11-2023 16:41:24-debug: refresh db internal success
14-11-2023 16:41:24-debug: refresh db assets success
14-11-2023 16:41:24-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:41:24-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:41:24-debug: asset-db:refresh-all-database (34ms)
14-11-2023 16:41:24-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 16:41:24-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 16:41:31-debug: refresh db internal success
14-11-2023 16:41:31-debug: refresh db assets success
14-11-2023 16:41:31-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:41:32-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:41:32-debug: asset-db:refresh-all-database (37ms)
14-11-2023 16:41:32-debug: asset-db:worker-effect-data-processing (2ms)
14-11-2023 16:41:32-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
14-11-2023 16:41:56-debug: refresh db internal success
14-11-2023 16:41:56-debug: refresh db assets success
14-11-2023 16:41:56-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:41:56-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:41:56-debug: asset-db:refresh-all-database (28ms)
14-11-2023 16:42:00-debug: refresh db internal success
14-11-2023 16:42:00-debug: refresh db assets success
14-11-2023 16:42:00-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:42:00-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:42:00-debug: asset-db:refresh-all-database (27ms)
14-11-2023 16:42:00-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 16:42:00-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 16:42:13-debug: refresh db internal success
14-11-2023 16:42:13-debug: refresh db assets success
14-11-2023 16:42:13-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:42:13-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:42:13-debug: asset-db:refresh-all-database (34ms)
14-11-2023 16:42:13-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 16:42:16-debug: Query all assets info in project
14-11-2023 16:42:16-debug: init custom config: keepNodeUuid: false, useCache: true
14-11-2023 16:42:16-debug:   Number of all scenes: 1
14-11-2023 16:42:16-debug:   Number of all scripts: 2
14-11-2023 16:42:16-debug:   Number of other assets: 344
14-11-2023 16:42:17-debug: reload all scripts.
14-11-2023 16:42:17-debug: Set detail map pack:///resolution-detail-map.json: {}
14-11-2023 16:42:17-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
14-11-2023 16:42:17-debug: Invalidating 'pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js'
14-11-2023 16:42:17-debug: Invalidating 'pack:///chunks/9e/9edd6f07f9f090ddb8dd6b08f81510522220c307.js'
14-11-2023 16:42:17-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
14-11-2023 16:42:17-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
14-11-2023 16:42:17-debug: [[Executor]] Register DebugViewRuntimeControl
14-11-2023 16:42:17-debug: [[Executor]] Module "pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js" loaded.
14-11-2023 16:42:17-debug: [[Executor]] Register Game
14-11-2023 16:42:17-debug: [[Executor]] Module "pack:///chunks/9e/9edd6f07f9f090ddb8dd6b08f81510522220c307.js" loaded.
14-11-2023 16:42:17-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
14-11-2023 16:42:17-debug: Incremental keys: 
14-11-2023 16:42:17-debug: Query asset bundle start0%
14-11-2023 16:42:17-debug: // ---- build task Query asset bundle ----
14-11-2023 16:42:17-debug: Unregister Game
14-11-2023 16:42:17-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
14-11-2023 16:42:17-debug: Unregister DebugViewRuntimeControl
14-11-2023 16:42:17-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
14-11-2023 16:42:17-debug: // ---- build task Query asset bundle ---- (13ms)
14-11-2023 16:42:17-debug: // ---- build task Query asset bundle ----
14-11-2023 16:42:17-debug: [Build Memory track]: Query asset bundle start:274.89MB, end 275.24MB, increase: 357.70KB
14-11-2023 16:42:17-debug: Query asset bundle start5%
14-11-2023 16:42:17-debug: run build task Query asset bundle success in 13 ms √5%
14-11-2023 16:42:17-debug: // ---- build task Query asset bundle ---- (1ms)
14-11-2023 16:42:17-debug: Sort some build options to settings.json start10%
14-11-2023 16:42:17-debug: [Build Memory track]: Query asset bundle start:275.24MB, end 275.26MB, increase: 12.27KB
14-11-2023 16:42:17-debug: // ---- build task Sort some build options to settings.json ----
14-11-2023 16:42:17-debug: run build task Query asset bundle success in 1 ms √10%
14-11-2023 16:42:17-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
14-11-2023 16:42:17-debug: Fill script data to settings start12%
14-11-2023 16:42:17-debug: [Build Memory track]: Sort some build options to settings.json start:275.26MB, end 275.28MB, increase: 13.48KB
14-11-2023 16:42:17-debug: run build task Sort some build options to settings.json success in 1 ms √12%
14-11-2023 16:42:17-debug: // ---- build task Fill script data to settings ----
14-11-2023 16:42:17-debug: // ---- build task Fill script data to settings ---- (1ms)
14-11-2023 16:42:17-debug: Sort some build options to settings.json start13%
14-11-2023 16:42:17-debug: [Build Memory track]: Fill script data to settings start:275.29MB, end 275.30MB, increase: 12.91KB
14-11-2023 16:42:17-debug: run build task Fill script data to settings success in 1 ms √13%
14-11-2023 16:42:17-debug: // ---- build task Sort some build options to settings.json ----
14-11-2023 16:42:17-debug: // ---- build task Sort some build options to settings.json ---- (5ms)
14-11-2023 16:42:17-debug: [Build Memory track]: Sort some build options to settings.json start:275.31MB, end 275.42MB, increase: 116.89KB
14-11-2023 16:42:17-debug: run build task Sort some build options to settings.json success in 5 ms √15%
14-11-2023 16:42:53-debug: refresh db internal success
14-11-2023 16:42:53-debug: refresh db assets success
14-11-2023 16:42:53-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:42:53-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:42:53-debug: asset-db:refresh-all-database (37ms)
14-11-2023 16:42:53-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 16:42:53-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 16:43:11-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/scenes/GameScene.scene...
14-11-2023 16:43:11-debug: %cImport%c: /Users/alex/git/cocos/EndlessRunner/assets/scenes/GameScene.scenebackground: #aaff85; color: #000;color: #000;
14-11-2023 16:43:11-debug: refresh asset /Users/alex/git/cocos/EndlessRunner/assets/scenes success
14-11-2023 16:43:12-debug: Query all assets info in project
14-11-2023 16:43:12-debug: init custom config: keepNodeUuid: false, useCache: true
14-11-2023 16:43:12-debug:   Number of all scenes: 1
14-11-2023 16:43:12-debug:   Number of other assets: 344
14-11-2023 16:43:12-debug:   Number of all scripts: 2
14-11-2023 16:43:12-debug: reload all scripts.
14-11-2023 16:43:12-debug: Set detail map pack:///resolution-detail-map.json: {}
14-11-2023 16:43:12-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
14-11-2023 16:43:12-debug: Invalidating 'pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js'
14-11-2023 16:43:12-debug: Invalidating 'pack:///chunks/9e/9edd6f07f9f090ddb8dd6b08f81510522220c307.js'
14-11-2023 16:43:12-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
14-11-2023 16:43:12-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
14-11-2023 16:43:12-debug: [[Executor]] Register DebugViewRuntimeControl
14-11-2023 16:43:12-debug: [[Executor]] Module "pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js" loaded.
14-11-2023 16:43:12-debug: [[Executor]] Register Game
14-11-2023 16:43:12-debug: [[Executor]] Module "pack:///chunks/9e/9edd6f07f9f090ddb8dd6b08f81510522220c307.js" loaded.
14-11-2023 16:43:12-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
14-11-2023 16:43:12-debug: Incremental keys: 
14-11-2023 16:43:12-debug: Query asset bundle start0%
14-11-2023 16:43:12-debug: // ---- build task Query asset bundle ----
14-11-2023 16:43:12-debug: Unregister Game
14-11-2023 16:43:12-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
14-11-2023 16:43:12-debug: Unregister DebugViewRuntimeControl
14-11-2023 16:43:12-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
14-11-2023 16:43:12-debug: // ---- build task Query asset bundle ---- (14ms)
14-11-2023 16:43:12-debug: [Build Memory track]: Query asset bundle start:276.59MB, end 276.96MB, increase: 383.76KB
14-11-2023 16:43:12-debug: Query asset bundle start5%
14-11-2023 16:43:12-debug: // ---- build task Query asset bundle ----
14-11-2023 16:43:12-debug: run build task Query asset bundle success in 14 ms √5%
14-11-2023 16:43:12-debug: // ---- build task Query asset bundle ---- (1ms)
14-11-2023 16:43:12-debug: Sort some build options to settings.json start10%
14-11-2023 16:43:12-debug: // ---- build task Sort some build options to settings.json ----
14-11-2023 16:43:12-debug: run build task Query asset bundle success in 1 ms √10%
14-11-2023 16:43:12-debug: [Build Memory track]: Query asset bundle start:276.97MB, end 276.98MB, increase: 12.30KB
14-11-2023 16:43:12-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
14-11-2023 16:43:12-debug: run build task Sort some build options to settings.json success in 3 ms √12%
14-11-2023 16:43:12-debug: Fill script data to settings start12%
14-11-2023 16:43:12-debug: // ---- build task Fill script data to settings ----
14-11-2023 16:43:12-debug: [Build Memory track]: Sort some build options to settings.json start:276.99MB, end 277.00MB, increase: 13.43KB
14-11-2023 16:43:12-debug: // ---- build task Fill script data to settings ---- (1ms)
14-11-2023 16:43:12-debug: [Build Memory track]: Fill script data to settings start:277.01MB, end 277.03MB, increase: 17.42KB
14-11-2023 16:43:12-debug: Sort some build options to settings.json start13%
14-11-2023 16:43:12-debug: run build task Fill script data to settings success in 1 ms √13%
14-11-2023 16:43:12-debug: // ---- build task Sort some build options to settings.json ----
14-11-2023 16:43:12-debug: // ---- build task Sort some build options to settings.json ---- (4ms)
14-11-2023 16:43:12-debug: run build task Sort some build options to settings.json success in 4 ms √15%
14-11-2023 16:43:12-debug: [Build Memory track]: Sort some build options to settings.json start:277.04MB, end 277.15MB, increase: 112.18KB
14-11-2023 16:44:40-debug: refresh db internal success
14-11-2023 16:44:40-debug: refresh db assets success
14-11-2023 16:44:40-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:44:40-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:44:40-debug: asset-db:refresh-all-database (37ms)
14-11-2023 16:44:40-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 16:44:40-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 16:47:34-debug: refresh db internal success
14-11-2023 16:47:34-debug: refresh db assets success
14-11-2023 16:47:34-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:47:34-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:47:34-debug: asset-db:refresh-all-database (46ms)
14-11-2023 16:47:34-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 16:47:34-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 16:48:13-debug: refresh db internal success
14-11-2023 16:48:13-debug: refresh db assets success
14-11-2023 16:48:13-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:48:13-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:48:13-debug: asset-db:refresh-all-database (38ms)
14-11-2023 16:48:13-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 16:48:13-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 16:50:42-debug: refresh db internal success
14-11-2023 16:50:42-debug: refresh db assets success
14-11-2023 16:50:42-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 16:50:42-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 16:50:42-debug: asset-db:refresh-all-database (37ms)
14-11-2023 16:50:42-debug: asset-db:worker-effect-data-processing (1ms)
